Date,Open,Buy,Sell,Total
2007/01/02,0,372000,-107000,265000
2007/01/03,0,284000,-121000,163000
2007/01/04,0,172000,-3551100,-3379100
2007/01/05,0,0,-2926000,-2926000
2007/01/08,0,140000,-360704,-220704
2007/01/09,0,13000,-83000,-70000
2007/01/10,0,78000,-965000,-887000
2007/01/11,0,5000,-321000,-316000
2007/01/12,0,477000,-128000,349000
2007/01/15,0,53000,-233000,-180000
2007/01/16,0,125000,-48000,77000
2007/01/17,0,111000,-623000,-512000
2007/01/18,0,59000,-1192000,-1133000
2007/01/19,0,61000,-30000,31000
2007/01/22,0,1125000,-513000,612000
2007/01/23,0,38000,-374000,-336000
2007/01/24,0,1038000,-30000,1008000
2007/01/25,0,857000,-58000,799000
2007/01/26,0,65000,-128000,-63000
2007/01/29,0,171000,-173000,-2000
2007/01/30,0,39000,-108316,-69316
2007/01/31,0,38000,-319430,-281430
2007/02/01,0,22000,-15000,7000
2007/02/02,0,212000,-18000,194000
2007/02/05,0,39000,-87000,-48000
2007/02/06,0,179000,-222000,-43000
2007/02/07,0,170000,-61000,109000
2007/02/08,0,184129,-206000,-21871
2007/02/09,0,328000,-132330,195670
2007/02/12,0,20000,-156000,-136000
2007/02/13,0,206000,-531000,-325000
2007/02/14,0,1825000,-478396,1346604
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,829000,-371000,458000
2007/02/27,0,514000,-223000,291000
2007/02/28,0,0,0,0
2007/03/01,0,334000,-1853000,-1519000
2007/03/02,0,30000,-2058625,-2028625
2007/03/05,0,124000,-783000,-659000
2007/03/06,0,17000,-667000,-650000
2007/03/07,0,32000,-874666,-842666
2007/03/08,0,37000,-438840,-401840
2007/03/09,0,20000,-411000,-391000
2007/03/12,0,679000,-1438000,-759000
2007/03/13,0,71000,-2925400,-2854400
2007/03/14,0,244000,-2705000,-2461000
2007/03/15,0,168000,-22000,146000
2007/03/16,0,197000,-89000,108000
2007/03/19,0,0,-8000,-8000
2007/03/20,0,84000,-371000,-287000
2007/03/21,0,74000,0,74000
2007/03/22,0,750000,-191000,559000
2007/03/23,0,543000,-2000,541000
2007/03/26,0,101000,0,101000
2007/03/27,0,247000,-177900,69100
2007/03/28,0,0,-292000,-292000
2007/03/29,0,449000,-659000,-210000
2007/03/30,0,142000,-101000,41000
2007/04/02,0,68000,-1336000,-1268000
2007/04/03,0,22000,-125000,-103000
2007/04/04,0,350000,-1352000,-1002000
2007/04/05,0,0,0,0
2007/04/06,0,0,0,0
2007/04/09,0,492000,-2113000,-1621000
2007/04/10,0,803000,-4226000,-3423000
2007/04/11,0,535000,-1522170,-987170
2007/04/12,0,451000,-18000,433000
2007/04/13,0,98000,-119000,-21000
2007/04/16,0,302000,-137000,165000
2007/04/17,0,174688,-38000,136688
2007/04/18,0,158000,-307000,-149000
2007/04/19,0,55000,-1176000,-1121000
2007/04/20,0,9000,-1057000,-1048000
2007/04/23,0,766000,-2089000,-1323000
2007/04/24,0,4016000,-505000,3511000
2007/04/25,0,5864000,-2622000,3242000
2007/04/26,0,7337000,-991000,6346000
2007/04/27,0,340000,-3646000,-3306000
2007/04/30,0,566000,-2551527,-1985527
2007/05/01,0,0,0,0
2007/05/02,0,390000,-871000,-481000
2007/05/03,0,956000,-2570000,-1614000
2007/05/04,0,555000,-616000,-61000
2007/05/07,0,247000,-3955000,-3708000
2007/05/08,0,323000,-2780000,-2457000
2007/05/09,0,508000,-2893000,-2385000
2007/05/10,0,1747000,-974000,773000
2007/05/11,0,1000,-112000,-111000
2007/05/14,0,213000,-523000,-310000
2007/05/15,0,936000,-189000,747000
2007/05/16,0,712000,-2972000,-2260000
2007/05/17,0,1209000,-310000,899000
2007/05/18,0,94000,-123000,-29000
2007/05/21,0,302000,-695813,-393813
2007/05/22,0,1471000,-123000,1348000
2007/05/23,0,164000,-18000,146000
2007/05/24,0,23000,-157000,-134000
2007/05/25,0,20000,-1530000,-1510000
2007/05/28,0,470000,-245000,225000
2007/05/29,0,246000,-144000,102000
2007/05/30,0,238000,-311000,-73000
2007/05/31,0,1221000,-1066930,154070
2007/06/01,0,1441000,-496000,945000
2007/06/04,0,244000,-163000,81000
2007/06/05,0,279000,-348000,-69000
2007/06/06,0,147000,-159000,-12000
2007/06/07,0,173000,-63000,110000
2007/06/08,0,121000,-211000,-90000
2007/06/11,0,1056000,-1097000,-41000
2007/06/12,0,227000,-3740000,-3513000
2007/06/13,0,132000,-1808000,-1676000
2007/06/14,0,119000,-1220960,-1101960
2007/06/15,0,405000,-83000,322000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,1295000,-6045356,-4750356
2007/06/21,0,1510000,-2477000,-967000
2007/06/22,0,475000,-2115000,-1640000
2007/06/25,0,458000,-2044000,-1586000
2007/06/26,0,271000,-124000,147000
2007/06/27,0,194000,-3811000,-3617000
2007/06/28,0,533000,-3523000,-2990000
2007/06/29,0,188000,-6379526,-6191526
2007/07/02,0,291000,-7445000,-7154000
2007/07/03,0,535000,-4238540,-3703540
2007/07/04,0,214000,-2981000,-2767000
2007/07/05,0,471000,-745000,-274000
2007/07/06,0,1050000,-946000,104000
2007/07/09,0,876000,-615000,261000
2007/07/10,0,549000,-121000,428000
2007/07/11,0,175000,-140000,35000
2007/07/12,0,270000,-1015000,-745000
2007/07/13,0,1300000,-10000,1290000
2007/07/16,0,982000,-508000,474000
2007/07/17,0,676000,-255000,421000
2007/07/18,0,1700000,-418000,1282000
2007/07/19,0,798000,-492000,306000
2007/07/20,0,477000,-302000,175000
2007/07/23,0,415000,-390000,25000
2007/07/24,0,665000,-297000,368000
2007/07/25,0,472000,-250000,222000
2007/07/26,0,594000,-948000,-354000
2007/07/27,0,720000,-2573000,-1853000
2007/07/30,0,992000,-1898000,-906000
2007/07/31,0,258000,-4209000,-3951000
2007/08/01,0,505000,-4248220,-3743220
2007/08/02,0,1076000,-1104000,-28000
2007/08/03,0,231000,-369000,-138000
2007/08/06,0,923000,-547310,375690
2007/08/07,0,357000,-613200,-256200
2007/08/08,0,342000,-3673000,-3331000
2007/08/09,0,2054000,-2629000,-575000
2007/08/10,0,167000,-871000,-704000
2007/08/13,0,1089000,-428000,661000
2007/08/14,0,116000,-1214000,-1098000
2007/08/15,0,298000,-4255000,-3957000
2007/08/16,0,890000,-1439000,-549000
2007/08/17,0,386000,-1421000,-1035000
2007/08/20,0,237000,-3477000,-3240000
2007/08/21,0,412000,-971200,-559200
2007/08/22,0,749000,-2463293,-1714293
2007/08/23,0,1009000,-1957000,-948000
2007/08/24,0,361000,-631000,-270000
2007/08/27,0,579000,-68000,511000
2007/08/28,0,508000,-590000,-82000
2007/08/29,0,384000,-602260,-218260
2007/08/30,0,4402000,-1251000,3151000
2007/08/31,0,3405000,-216000,3189000
2007/09/03,0,1680000,-51834,1628166
2007/09/04,0,1000000,-2382000,-1382000
2007/09/05,0,1098000,-722000,376000
2007/09/06,0,628000,-94000,534000
2007/09/07,0,601000,-219000,382000
2007/09/10,0,349000,-737000,-388000
2007/09/11,0,549000,-1802000,-1253000
2007/09/12,0,829000,-1316000,-487000
2007/09/13,0,842000,-357000,485000
2007/09/14,0,995000,-20000,975000
2007/09/17,0,207000,-991000,-784000
2007/09/18,0,0,0,0
2007/09/19,0,1592000,-401000,1191000
2007/09/20,0,943000,-524000,419000
2007/09/21,0,3030000,-232000,2798000
2007/09/24,0,0,0,0
2007/09/25,0,0,0,0
2007/09/26,0,1460000,-1324277,135723
2007/09/27,0,3610000,-97000,3513000
2007/09/28,0,871000,-555000,316000
2007/10/01,0,89000,-269000,-180000
2007/10/02,0,1128000,-79000,1049000
2007/10/03,0,888588,-489000,399588
2007/10/04,0,1566000,-266000,1300000
2007/10/05,0,429000,-353000,76000
2007/10/08,0,661000,-121900,539100
2007/10/09,0,529000,-677000,-148000
2007/10/10,0,0,0,0
2007/10/11,0,2811000,-1178350,1632650
2007/10/12,0,1369000,-537000,832000
2007/10/15,0,460000,-249000,211000
2007/10/16,0,217000,-1079000,-862000
2007/10/17,0,85000,-592000,-507000
2007/10/18,0,450000,-481070,-31070
2007/10/19,0,11000,-845000,-834000
2007/10/22,0,166000,-2124730,-1958730
2007/10/23,0,338000,-1659770,-1321770
2007/10/24,0,779000,-235000,544000
2007/10/25,0,1486461,-667000,819461
2007/10/26,0,717000,-119000,598000
2007/10/29,0,1145000,-302000,843000
2007/10/30,0,187000,-255530,-68530
2007/10/31,0,999000,-74000,925000
2007/11/01,0,1541000,-3310000,-1769000
2007/11/02,0,498000,-878000,-380000
2007/11/05,0,616000,-669000,-53000
2007/11/06,0,278000,-248000,30000
2007/11/07,0,973000,-673000,300000
2007/11/08,0,1031000,-1169000,-138000
2007/11/09,0,274000,-1334000,-1060000
2007/11/12,0,2534000,-3670000,-1136000
2007/11/13,0,2575000,-1936000,639000
2007/11/14,0,525000,-300000,225000
2007/11/15,0,623000,-437000,186000
2007/11/16,0,877000,-585000,292000
2007/11/19,0,1277000,-215000,1062000
2007/11/20,0,915000,-631000,284000
2007/11/21,0,259000,-1804040,-1545040
2007/11/22,0,527000,-34000,493000
2007/11/23,0,273000,-582000,-309000
2007/11/26,0,995000,-490000,505000
2007/11/27,0,2734000,-458000,2276000
2007/11/28,0,381000,-1299144,-918144
2007/11/29,0,572000,-346238,225762
2007/11/30,0,1668000,-1819000,-151000
2007/12/03,0,123000,-561040,-438040
2007/12/04,0,48000,-1011000,-963000
2007/12/05,0,140000,-637000,-497000
2007/12/06,0,802010,-155000,647010
2007/12/07,0,2260677,-279250,1981427
2007/12/10,0,2092000,-183000,1909000
2007/12/11,0,448000,-685000,-237000
2007/12/12,0,856000,-189000,667000
2007/12/13,0,374000,-652240,-278240
2007/12/14,0,1552000,-920000,632000
2007/12/17,0,402000,-804000,-402000
2007/12/18,0,576000,-398310,177690
2007/12/19,0,16000,-1184000,-1168000
2007/12/20,0,124000,-395000,-271000
2007/12/21,0,491000,-1084000,-593000
2007/12/24,0,100000,-276000,-176000
2007/12/25,0,90000,-270000,-180000
2007/12/26,0,464000,-281000,183000
2007/12/27,0,494000,-150000,344000
2007/12/28,0,1505000,-758000,747000
2007/12/31,0,338000,-2000,336000
2008/01/01,0,0,0,0
2008/01/02,0,493000,-540750,-47750
2008/01/03,0,264430,-426430,-162000
2008/01/04,0,370000,-402000,-32000
2008/01/07,0,930000,-652000,278000
2008/01/08,0,1665000,-684420,980580
2008/01/09,0,661000,-976000,-315000
2008/01/10,0,393000,-579000,-186000
2008/01/11,0,367000,-834000,-467000
2008/01/14,0,5730000,-190713,5539287
2008/01/15,0,1399000,-784627,614373
2008/01/16,0,2601000,-1080000,1521000
2008/01/17,0,2263001,-765000,1498001
2008/01/18,0,864453,-295271,569182
2008/01/21,0,221000,-791000,-570000
2008/01/22,0,1644000,-937000,707000
2008/01/23,0,1349000,-2476000,-1127000
2008/01/24,0,3107000,-1769000,1338000
2008/01/25,0,1180000,-596610,583390
2008/01/28,0,553000,-539580,13420
2008/01/29,0,1045000,-1300936,-255936
2008/01/30,0,1146134,-911000,235134
2008/01/31,0,2757000,-100000,2657000
2008/02/01,0,2784000,-801000,1983000
2008/02/04,0,0,0,0
2008/02/05,0,0,0,0
2008/02/06,0,0,0,0
2008/02/07,0,0,0,0
2008/02/08,0,0,0,0
2008/02/11,0,0,0,0
2008/02/12,0,1695000,-1031100,663900
2008/02/13,0,2189000,-808000,1381000
2008/02/14,0,5944000,-159029,5784971
2008/02/15,0,2710000,-592000,2118000
2008/02/18,0,1666000,-121000,1545000
2008/02/19,0,1939000,-690000,1249000
2008/02/20,0,3529000,-579000,2950000
2008/02/21,0,2799000,-313405,2485595
2008/02/22,0,693000,-206000,487000
2008/02/25,0,2430000,-1327000,1103000
2008/02/26,0,2028000,-683000,1345000
2008/02/27,0,10571000,-2082000,8489000
2008/02/28,0,0,0,0
2008/02/29,0,8017023,-3111894,4905129
2008/03/03,0,1463000,-660000,803000
2008/03/04,0,7490000,-1341550,6148450
2008/03/05,0,3294000,-3197000,97000
2008/03/06,0,4090000,-16000,4074000
2008/03/07,0,614000,-161000,453000
2008/03/10,0,2668000,-1767000,901000
2008/03/11,0,2383000,-382000,2001000
2008/03/12,0,2933890,-452500,2481390
2008/03/13,0,376000,-781000,-405000
2008/03/14,0,1542000,-2587000,-1045000
2008/03/17,0,1135000,-5002000,-3867000
2008/03/18,0,768000,-2165000,-1397000
2008/03/19,0,1954000,-1949000,5000
2008/03/20,0,633000,-3360000,-2727000
2008/03/21,0,1273000,-56000,1217000
2008/03/24,0,2827000,-899000,1928000
2008/03/25,0,2697100,-2250000,447100
2008/03/26,0,896000,-225000,671000
2008/03/27,0,291237,-217000,74237
2008/03/28,0,1191237,-826000,365237
2008/03/31,0,1221570,-2023000,-801430
2008/04/01,0,1209807,-2101000,-891193
2008/04/02,0,1162000,-1585000,-423000
2008/04/03,0,347000,-565000,-218000
2008/04/04,0,0,0,0
2008/04/07,0,675000,-21000,654000
2008/04/08,0,650000,-855000,-205000
2008/04/09,0,389000,-434000,-45000
2008/04/10,0,574000,-400000,174000
2008/04/11,0,2001000,-141281,1859719
2008/04/14,0,450000,-316000,134000
2008/04/15,0,424000,-619000,-195000
2008/04/16,0,1855000,-5000,1850000
2008/04/17,0,677000,-313000,364000
2008/04/18,0,197000,-122000,75000
2008/04/21,0,1509000,-400000,1109000
2008/04/22,0,144000,-527000,-383000
2008/04/23,0,523000,-483000,40000
2008/04/24,0,111000,-615000,-504000
2008/04/25,0,65000,-557000,-492000
2008/04/28,0,1880000,-20000,1860000
2008/04/29,0,671000,-1111000,-440000
2008/04/30,0,313000,-334000,-21000
2008/05/01,0,0,0,0
2008/05/02,0,529000,-514000,15000
2008/05/05,0,150000,-624000,-474000
2008/05/06,0,434000,-614000,-180000
2008/05/07,0,486000,-132000,354000
2008/05/08,0,127000,-686000,-559000
2008/05/09,0,39000,-424000,-385000
2008/05/12,0,219000,-519000,-300000
2008/05/13,0,908000,-144000,764000
2008/05/14,0,371422,-31000,340422
2008/05/15,0,1606000,-769000,837000
2008/05/16,0,671000,-4417000,-3746000
2008/05/19,0,693000,-202000,491000
2008/05/20,0,745000,-1011390,-266390
2008/05/21,0,153000,-454473,-301473
2008/05/22,0,352000,-1328000,-976000
2008/05/23,0,332000,-1299000,-967000
2008/05/26,0,270000,-599000,-329000
2008/05/27,0,705000,-714000,-9000
2008/05/28,0,211000,-1643000,-1432000
2008/05/29,0,469000,-1533000,-1064000
2008/05/30,0,1739000,-1518427,220573
2008/06/02,0,624000,-251000,373000
2008/06/03,0,188000,-758000,-570000
2008/06/04,0,452000,-1334422,-882422
2008/06/05,0,796000,-607000,189000
2008/06/06,0,62000,-172000,-110000
2008/06/09,0,112000,-542000,-430000
2008/06/10,0,667000,-1269916,-602916
2008/06/11,0,223000,-1221000,-998000
2008/06/12,0,72000,-2098975,-2026975
2008/06/13,0,206000,-1546574,-1340574
2008/06/16,0,153000,-461000,-308000
2008/06/17,0,685000,-228700,456300
2008/06/18,0,627000,-345000,282000
2008/06/19,0,221000,-858000,-637000
2008/06/20,0,715726,-1441000,-725274
2008/06/23,0,716000,-1050000,-334000
2008/06/24,0,146000,-199000,-53000
2008/06/25,0,965000,-467060,497940
2008/06/26,0,389000,-1448100,-1059100
2008/06/27,0,764000,-1780000,-1016000
2008/06/30,0,770000,-1710000,-940000
2008/07/01,0,1243000,-1425000,-182000
2008/07/02,0,258000,-1860000,-1602000
2008/07/03,0,659000,-994000,-335000
2008/07/04,0,20000,-817000,-797000
2008/07/07,0,416000,-389000,27000
2008/07/08,0,371000,-1364000,-993000
2008/07/09,0,964000,-322000,642000
2008/07/10,0,664000,-759000,-95000
2008/07/11,0,239000,-684000,-445000
2008/07/14,0,417000,-259000,158000
2008/07/15,0,345000,-1031000,-686000
2008/07/16,0,461000,-2925494,-2464494
2008/07/17,0,345000,-5364000,-5019000
2008/07/18,0,690000,-2973000,-2283000
2008/07/21,0,1097000,-3098000,-2001000
2008/07/22,0,680000,-1677000,-997000
2008/07/23,0,320000,-589149,-269149
2008/07/24,0,1988500,-864000,1124500
2008/07/25,0,199000,-805000,-606000
2008/07/28,0,0,0,0
2008/07/29,0,103000,-725000,-622000
2008/07/30,0,463000,-310000,153000
2008/07/31,0,441000,-457000,-16000
2008/08/01,0,273000,-108634,164366
2008/08/04,0,196000,-1260719,-1064719
2008/08/05,0,1091000,-1780000,-689000
2008/08/06,0,2031000,-753000,1278000
2008/08/07,0,1312000,-1009000,303000
2008/08/08,0,621000,-1598000,-977000
2008/08/11,0,576000,-591000,-15000
2008/08/12,0,491000,-79000,412000
2008/08/13,0,1102000,-1746000,-644000
2008/08/14,0,291000,-780000,-489000
2008/08/15,0,54000,-1447000,-1393000
2008/08/18,0,131000,-483000,-352000
2008/08/19,0,683000,-838000,-155000
2008/08/20,0,383000,-489000,-106000
2008/08/21,0,110000,-689000,-579000
2008/08/22,0,785000,-428000,357000
2008/08/25,0,1818000,-1136000,682000
2008/08/26,0,448000,-239000,209000
2008/08/27,0,1213000,-175000,1038000
2008/08/28,0,1631000,-1186000,445000
2008/08/29,0,381000,-211000,170000
2008/09/01,0,754000,-687000,67000
2008/09/02,0,1079000,-1087000,-8000
2008/09/03,0,1685000,-198000,1487000
2008/09/04,0,1402000,-981000,421000
2008/09/05,0,93000,-642000,-549000
2008/09/08,0,116000,-204000,-88000
2008/09/09,0,155000,-42000,113000
2008/09/10,0,504000,-1310000,-806000
2008/09/11,0,85000,-1500795,-1415795
2008/09/12,0,281000,-553550,-272550
2008/09/15,0,83000,-760000,-677000
2008/09/16,0,233306,-652000,-418694
2008/09/17,0,276000,-1429339,-1153339
2008/09/18,0,263000,-1874000,-1611000
2008/09/19,0,468000,-238000,230000
2008/09/22,0,1263200,-343200,920000
2008/09/23,0,369000,-1128100,-759100
2008/09/24,0,339284,-1095654,-756370
2008/09/25,0,1869000,-614400,1254600
2008/09/26,0,2567000,-1117000,1450000
2008/09/29,0,0,0,0
2008/09/30,0,341000,-607000,-266000
2008/10/01,0,309000,-825000,-516000
2008/10/02,0,589000,-950000,-361000
2008/10/03,0,833850,-230000,603850
2008/10/06,0,359000,-1723250,-1364250
2008/10/07,0,606000,-1026300,-420300
2008/10/08,0,91000,-639650,-548650
2008/10/09,0,600000,-782000,-182000
2008/10/10,0,0,0,0
2008/10/13,0,97100,-1123000,-1025900
2008/10/14,0,1082000,-525950,556050
2008/10/15,0,315000,-364700,-49700
2008/10/16,0,0,-577000,-577000
2008/10/17,0,334000,-1207450,-873450
2008/10/20,0,150233,-677250,-527017
2008/10/21,0,361000,-1117000,-756000
2008/10/22,0,693000,-603950,89050
2008/10/23,0,0,-676000,-676000
2008/10/24,0,160000,-521000,-361000
2008/10/27,0,158000,-1136000,-978000
2008/10/28,0,437669,-756000,-318331
2008/10/29,0,1838225,-2198050,-359825
2008/10/30,0,969000,-354000,615000
2008/10/31,0,1079000,-961000,118000
2008/11/03,0,804692,-1588842,-784150
2008/11/04,0,1110000,-1526000,-416000
2008/11/05,0,973000,-3397000,-2424000
2008/11/06,0,624000,-462000,162000
2008/11/07,0,1422000,-1010000,412000
2008/11/10,0,1949000,-697000,1252000
2008/11/11,0,1094000,-798277,295723
2008/11/12,0,941000,-1525936,-584936
2008/11/13,0,133000,-652000,-519000
2008/11/14,0,157000,-472688,-315688
2008/11/17,0,1383000,-26000,1357000
2008/11/18,0,331000,-505000,-174000
2008/11/19,0,375000,-2606000,-2231000
2008/11/20,0,387000,-1414791,-1027791
2008/11/21,0,514000,-1087500,-573500
2008/11/24,0,809000,-555247,253753
2008/11/25,0,1191000,-356711,834289
2008/11/26,0,596000,-312462,283538
2008/11/27,0,1742000,-467000,1275000
2008/11/28,0,657000,-227944,429056
2008/12/01,0,891000,-121000,770000
2008/12/02,0,2766000,-1035845,1730155
2008/12/03,0,2011000,-723000,1288000
2008/12/04,0,1398000,-2033000,-635000
2008/12/05,0,471000,-362458,108542
2008/12/08,0,1872300,-57000,1815300
2008/12/09,0,1674000,-194000,1480000
2008/12/10,0,1138000,-758350,379650
2008/12/11,0,1897000,-1306000,591000
2008/12/12,0,593000,-1437000,-844000
2008/12/15,0,1504000,-2540000,-1036000
2008/12/16,0,1065000,-3587000,-2522000
2008/12/17,0,1787000,-774405,1012595
2008/12/18,0,783000,-299000,484000
2008/12/19,0,519000,-461900,57100
2008/12/22,0,633000,-433000,200000
2008/12/23,0,135000,-1089000,-954000
2008/12/24,0,150081,-894000,-743919
2008/12/25,0,111000,-180000,-69000
2008/12/26,0,133000,-344000,-211000
2008/12/29,0,95000,-192000,-97000
2008/12/30,0,1419000,-14000,1405000
2008/12/31,0,288000,-245000,43000
2009/01/01,0,0,0,0
2009/01/02,0,0,0,0
2009/01/05,0,548000,-905000,-357000
2009/01/06,0,1697871,-664000,1033871
2009/01/07,0,884613,-254000,630613
2009/01/08,0,85000,-1470000,-1385000
2009/01/09,0,1280000,-641000,639000
2009/01/12,0,1951474,-832000,1119474
2009/01/13,0,242000,-279000,-37000
2009/01/14,0,158000,-872550,-714550
2009/01/15,0,163000,-2597350,-2434350
2009/01/16,0,253000,-661500,-408500
2009/01/19,0,401000,-624560,-223560
2009/01/20,0,229000,-1855000,-1626000
2009/01/21,0,1500000,-509000,991000
2009/01/22,0,0,0,0
2009/01/23,0,0,0,0
2009/01/26,0,0,0,0
2009/01/27,0,0,0,0
2009/01/28,0,0,0,0
2009/01/29,0,0,0,0
2009/01/30,0,0,0,0
2009/02/02,0,428000,-1893927,-1465927
2009/02/03,0,781000,-441840,339160
2009/02/04,0,354000,-1285000,-931000
2009/02/05,0,948000,-518000,430000
2009/02/06,0,601000,-1253000,-652000
2009/02/09,0,27000,-201000,-174000
2009/02/10,0,235000,-385000,-150000
2009/02/11,0,184500,-512000,-327500
2009/02/12,0,161000,-896000,-735000
2009/02/13,0,595000,-309000,286000
2009/02/16,0,15000,-398000,-383000
2009/02/17,0,89000,-922115,-833115
2009/02/18,0,863000,-398100,464900
2009/02/19,0,1195000,-1405108,-210108
2009/02/20,0,128000,-780500,-652500
2009/02/23,0,728000,-1069000,-341000
2009/02/24,0,159000,-503660,-344660
2009/02/25,0,410000,-351640,58360
2009/02/26,0,980500,-222770,757730
2009/02/27,0,602597,-750000,-147403
2009/03/02,0,90000,-1202964,-1112964
2009/03/03,0,263000,-305000,-42000
2009/03/04,0,738000,-296000,442000
2009/03/05,0,827000,-106000,721000
