Date,Open,Buy,Sell,Total
2007/04/23,0,2917000,-1099000,1818000
2007/04/24,0,1230000,-1665000,-435000
2007/04/25,0,1523000,-2038000,-515000
2007/04/26,0,605000,-1944000,-1339000
2007/04/27,0,418000,-2872000,-2454000
2007/04/30,0,664000,-2817281,-2153281
2007/05/01,0,0,0,0
2007/05/02,0,201000,-1147000,-946000
2007/05/03,0,677000,-1288000,-611000
2007/05/04,0,1061000,-1156070,-95070
2007/05/07,0,2905000,-209000,2696000
2007/05/08,0,291000,-1242500,-951500
2007/05/09,0,330000,-1988000,-1658000
2007/05/10,0,1559000,-1180210,378790
2007/05/11,0,3315000,-3086000,229000
2007/05/14,0,1053000,-982000,71000
2007/05/15,0,997000,-1346000,-349000
2007/05/16,0,941000,-573000,368000
2007/05/17,0,2990000,-1519000,1471000
2007/05/18,0,1557000,-1101000,456000
2007/05/21,0,2327000,-2639000,-312000
2007/05/22,0,1760000,-156000,1604000
2007/05/23,0,935000,-176000,759000
2007/05/24,0,510000,-258000,252000
2007/05/25,0,2119000,-429000,1690000
2007/05/28,0,177000,-550000,-373000
2007/05/29,0,105000,-576000,-471000
2007/05/30,0,390000,-1093000,-703000
2007/05/31,0,581000,-780000,-199000
2007/06/01,0,2935000,-388124,2546876
2007/06/04,0,690000,-353000,337000
2007/06/05,0,1104000,-332000,772000
2007/06/06,0,2685000,-2229000,456000
2007/06/07,0,535000,-325051,209949
2007/06/08,0,750000,-828000,-78000
2007/06/11,0,2394000,-586000,1808000
2007/06/12,0,2373000,-1169000,1204000
2007/06/13,0,551000,-1513000,-962000
2007/06/14,0,994000,-2938000,-1944000
2007/06/15,0,857000,-821000,36000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,560000,-2735000,-2175000
2007/06/21,0,1252000,-2547000,-1295000
2007/06/22,0,1708000,-2079000,-371000
2007/06/25,0,1594000,-4722000,-3128000
2007/06/26,0,1049000,-2335000,-1286000
2007/06/27,0,477000,-588030,-111030
2007/06/28,0,511000,-2376000,-1865000
2007/06/29,0,501000,-900000,-399000
2007/07/02,0,394220,-1294000,-899780
2007/07/03,0,609000,-899000,-290000
2007/07/04,0,255000,-1549000,-1294000
2007/07/05,0,1214000,-203000,1011000
2007/07/06,0,1511570,-1393000,118570
2007/07/09,0,1689000,-1238000,451000
2007/07/10,0,2244000,-1745000,499000
2007/07/11,0,523000,-841296,-318296
2007/07/12,0,1011000,-1455000,-444000
2007/07/13,0,888000,-1849266,-961266
2007/07/16,0,2021000,-2225612,-204612
2007/07/17,0,3264000,-2885000,379000
2007/07/18,0,899041,-2830000,-1930959
2007/07/19,0,1058000,-1252238,-194238
2007/07/20,0,2952000,-3816976,-864976
2007/07/23,0,1998000,-1551100,446900
2007/07/24,0,1710000,-3083000,-1373000
2007/07/25,0,2236000,-3025000,-789000
2007/07/26,0,3177000,-1971852,1205148
2007/07/27,0,13152000,-9198000,3954000
2007/07/30,0,2232000,-3911000,-1679000
2007/07/31,0,670000,-3569000,-2899000
2007/08/01,0,4415000,-9048000,-4633000
2007/08/02,0,1942000,-5095986,-3153986
2007/08/03,0,3799000,-2522000,1277000
2007/08/06,0,218000,-2317000,-2099000
2007/08/07,0,923000,-1960000,-1037000
2007/08/08,0,1197000,-684000,513000
2007/08/09,0,6002000,-1617384,4384616
2007/08/10,0,324000,-4887000,-4563000
2007/08/13,0,101000,-1965000,-1864000
2007/08/14,0,672000,-1598000,-926000
2007/08/15,0,4205000,-5238000,-1033000
2007/08/16,0,6156000,-4577000,1579000
2007/08/17,0,1240000,-3088000,-1848000
2007/08/20,0,3016000,-667000,2349000
2007/08/21,0,500000,-1836000,-1336000
2007/08/22,0,1814000,-843000,971000
2007/08/23,0,3617000,-2199000,1418000
2007/08/24,0,498000,-1037000,-539000
2007/08/27,0,292000,-760000,-468000
2007/08/28,0,170000,-1139000,-969000
2007/08/29,0,1281000,-2482000,-1201000
2007/08/30,0,1313000,-3363000,-2050000
2007/08/31,0,1640000,-288000,1352000
2007/09/03,0,1104000,-449000,655000
2007/09/04,0,702000,-839000,-137000
2007/09/05,0,1550000,-638000,912000
2007/09/06,0,2279138,-639845,1639293
2007/09/07,0,5691000,-3690611,2000389
2007/09/10,0,1740064,-1855576,-115512
2007/09/11,0,3207000,-1311169,1895831
2007/09/12,0,1150000,-850000,300000
2007/09/13,0,504091,-5301129,-4797038
2007/09/14,0,538000,-1788772,-1250772
2007/09/17,0,414000,-1096579,-682579
2007/09/18,0,0,0,0
2007/09/19,0,366000,-1889000,-1523000
2007/09/20,0,4116000,-627803,3488197
2007/09/21,0,2966000,-352000,2614000
2007/09/24,0,0,0,0
2007/09/25,0,0,0,0
2007/09/26,0,4948000,-320000,4628000
2007/09/27,0,4909000,-2303000,2606000
2007/09/28,0,1981000,-2895000,-914000
2007/10/01,0,2030000,-1066000,964000
2007/10/02,0,2766000,-2066000,700000
2007/10/03,0,1735000,-1569000,166000
2007/10/04,0,1772000,-1178000,594000
2007/10/05,0,884000,-1220000,-336000
2007/10/08,0,849000,-2558000,-1709000
2007/10/09,0,10727000,-7425000,3302000
2007/10/10,0,0,0,0
2007/10/11,0,1110000,-1595000,-485000
2007/10/12,0,1472000,-3836000,-2364000
2007/10/15,0,3102000,-2260000,842000
2007/10/16,0,4991000,-1946000,3045000
2007/10/17,0,1071000,-2211000,-1140000
2007/10/18,0,3385000,-1687000,1698000
2007/10/19,0,1854000,-3054367,-1200367
2007/10/22,0,2948000,-2296000,652000
2007/10/23,0,4197000,-1428000,2769000
2007/10/24,0,3807000,-1401000,2406000
2007/10/25,0,2700000,-2877000,-177000
2007/10/26,0,2841000,-1337000,1504000
2007/10/29,0,9562000,-1530000,8032000
2007/10/30,0,1423000,-3988000,-2565000
2007/10/31,0,1027000,-2022000,-995000
2007/11/01,0,4389000,-3493000,896000
2007/11/02,0,1379000,-3441000,-2062000
2007/11/05,0,2544000,-5445000,-2901000
2007/11/06,0,925000,-4380000,-3455000
2007/11/07,0,1602000,-2995000,-1393000
2007/11/08,0,3181000,-4512000,-1331000
2007/11/09,0,1888000,-2322596,-434596
2007/11/12,0,1847000,-2100000,-253000
2007/11/13,0,5953000,-3997580,1955420
2007/11/14,0,3853000,-2719949,1133051
2007/11/15,0,260000,-608000,-348000
2007/11/16,0,519000,-1947000,-1428000
2007/11/19,0,983000,-414000,569000
2007/11/20,0,2531000,-3042000,-511000
2007/11/21,0,3316000,-2007290,1308710
2007/11/22,0,1434000,-1053000,381000
2007/11/23,0,844000,-2916000,-2072000
2007/11/26,0,904000,-2282000,-1378000
2007/11/27,0,1307000,-3382000,-2075000
2007/11/28,0,440000,-2172000,-1732000
2007/11/29,0,522000,-2973000,-2451000
2007/11/30,0,2239000,-395000,1844000
2007/12/03,0,1252000,-556000,696000
2007/12/04,0,1658000,-431000,1227000
2007/12/05,0,1769000,-533000,1236000
2007/12/06,0,958000,-1835000,-877000
2007/12/07,0,416000,-2350000,-1934000
2007/12/10,0,432000,-792000,-360000
2007/12/11,0,527000,-2758000,-2231000
2007/12/12,0,3674000,-4466000,-792000
2007/12/13,0,2341000,-5324000,-2983000
2007/12/14,0,2081000,-6963000,-4882000
2007/12/17,0,3361000,-3042000,319000
2007/12/18,0,3381000,-1881000,1500000
2007/12/19,0,3896000,-2074000,1822000
2007/12/20,0,2452000,-4235000,-1783000
2007/12/21,0,5696000,-1702000,3994000
2007/12/24,0,2674000,-3121000,-447000
2007/12/25,0,1752000,-1607000,145000
2007/12/26,0,1266000,-848000,418000
2007/12/27,0,3466000,-837000,2629000
2007/12/28,0,1937000,-2903000,-966000
2007/12/31,0,3703000,-4988000,-1285000
2008/01/01,0,0,0,0
2008/01/02,0,1871000,-4246628,-2375628
2008/01/03,0,3801000,-1732000,2069000
2008/01/04,0,1294166,-3228427,-1934261
2008/01/07,0,2356000,-2301000,55000
2008/01/08,0,1004000,-2783000,-1779000
2008/01/09,0,4161000,-2651000,1510000
2008/01/10,0,1620000,-1874189,-254189
2008/01/11,0,2873000,-1076000,1797000
2008/01/14,0,1281000,-676000,605000
2008/01/15,0,7147000,-1586000,5561000
2008/01/16,0,3788000,-3231000,557000
2008/01/17,0,2695000,-2065000,630000
2008/01/18,0,2960000,-1681018,1278982
2008/01/21,0,1299000,-282000,1017000
2008/01/22,0,855000,-4966944,-4111944
2008/01/23,0,1299000,-4840000,-3541000
2008/01/24,0,1372000,-1590000,-218000
2008/01/25,0,2929000,-829000,2100000
2008/01/28,0,1455000,-1476000,-21000
2008/01/29,0,488000,-2286000,-1798000
2008/01/30,0,936399,-919000,17399
2008/01/31,0,1889000,-3013000,-1124000
2008/02/01,0,2568000,-2304000,264000
2008/02/04,0,0,0,0
2008/02/05,0,0,0,0
2008/02/06,0,0,0,0
2008/02/07,0,0,0,0
2008/02/08,0,0,0,0
2008/02/11,0,0,0,0
2008/02/12,0,1546000,-2735199,-1189199
2008/02/13,0,389000,-1614000,-1225000
2008/02/14,0,3880000,-1361000,2519000
2008/02/15,0,2143000,-671657,1471343
2008/02/18,0,729000,-1326000,-597000
2008/02/19,0,1192000,-576000,616000
2008/02/20,0,720000,-1773000,-1053000
2008/02/21,0,3866000,-1015000,2851000
2008/02/22,0,3099000,-1497000,1602000
2008/02/25,0,2997000,-3705200,-708200
2008/02/26,0,2325000,-3662000,-1337000
2008/02/27,0,3393000,-2728880,664120
2008/02/28,0,0,0,0
2008/02/29,0,2409000,-3228000,-819000
2008/03/03,0,3373000,-1261163,2111837
2008/03/04,0,2724000,-2251756,472244
2008/03/05,0,1581000,-1941000,-360000
2008/03/06,0,1998000,-1355320,642680
2008/03/07,0,4867000,-1390000,3477000
2008/03/10,0,2574000,-2716000,-142000
2008/03/11,0,2126000,-760000,1366000
2008/03/12,0,2447000,-1236748,1210252
2008/03/13,0,2699000,-1016000,1683000
2008/03/14,0,2181000,-1827000,354000
2008/03/17,0,2886000,-4127000,-1241000
2008/03/18,0,2522000,-661000,1861000
2008/03/19,0,1642000,-1593000,49000
2008/03/20,0,3884000,-1116000,2768000
2008/03/21,0,3549000,-588000,2961000
2008/03/24,0,5370000,-6345000,-975000
2008/03/25,0,3389000,-3214000,175000
2008/03/26,0,1323000,-4067000,-2744000
2008/03/27,0,7130000,-2290000,4840000
2008/03/28,0,3759000,-1502080,2256920
2008/03/31,0,1822000,-1026742,795258
2008/04/01,0,2487000,-993000,1494000
2008/04/02,0,4053000,-3569000,484000
2008/04/03,0,2154000,-1377000,777000
2008/04/04,0,0,0,0
2008/04/07,0,1510000,-479000,1031000
2008/04/08,0,1523000,-1378000,145000
2008/04/09,0,1165000,-999000,166000
2008/04/10,0,498000,-2462000,-1964000
2008/04/11,0,4272000,-6815000,-2543000
2008/04/14,0,1691000,-1386371,304629
2008/04/15,0,2576000,-1201000,1375000
2008/04/16,0,2142000,-3122000,-980000
2008/04/17,0,6376000,-1442000,4934000
2008/04/18,0,9363000,-2409000,6954000
2008/04/21,0,4905000,-2973000,1932000
2008/04/22,0,3467000,-1311000,2156000
2008/04/23,0,9823000,-7389000,2434000
2008/04/24,0,3668000,-6995000,-3327000
2008/04/25,0,11541000,-707000,10834000
2008/04/28,0,4125000,-1729000,2396000
2008/04/29,0,2637000,-1685000,952000
2008/04/30,0,3254000,-1752000,1502000
2008/05/01,0,0,0,0
2008/05/02,0,3914000,-1951000,1963000
2008/05/05,0,2007000,-1766000,241000
2008/05/06,0,4958000,-2043000,2915000
2008/05/07,0,3883000,-4826000,-943000
2008/05/08,0,4223000,-5992000,-1769000
2008/05/09,0,2169000,-3857000,-1688000
2008/05/12,0,1949000,-2474000,-525000
2008/05/13,0,2334054,-1790000,544054
2008/05/14,0,1346000,-3941000,-2595000
2008/05/15,0,2488000,-1482000,1006000
2008/05/16,0,3057000,-2647000,410000
2008/05/19,0,2444000,-4510000,-2066000
2008/05/20,0,2572000,-3567000,-995000
2008/05/21,0,496000,-2053301,-1557301
2008/05/22,0,1246000,-2064000,-818000
2008/05/23,0,1075000,-4507000,-3432000
2008/05/26,0,790000,-3436000,-2646000
2008/05/27,0,739000,-2024000,-1285000
2008/05/28,0,168000,-2542000,-2374000
2008/05/29,0,538000,-3105000,-2567000
2008/05/30,0,1327000,-3860000,-2533000
2008/06/02,0,760000,-868000,-108000
2008/06/03,0,1984000,-3977254,-1993254
2008/06/04,0,2074000,-1746000,328000
2008/06/05,0,1667000,-684000,983000
2008/06/06,0,711000,-953000,-242000
2008/06/09,0,381000,-1510000,-1129000
2008/06/10,0,1149000,-3025000,-1876000
2008/06/11,0,1173000,-1798000,-625000
2008/06/12,0,1381000,-2894000,-1513000
2008/06/13,0,188000,-1213000,-1025000
2008/06/16,0,344000,-519000,-175000
2008/06/17,0,968000,-2469000,-1501000
2008/06/18,0,1301000,-658000,643000
2008/06/19,0,898000,-3061000,-2163000
2008/06/20,0,3741000,-1239000,2502000
2008/06/23,0,772000,-3097000,-2325000
2008/06/24,0,4073000,-6069000,-1996000
2008/06/25,0,3012000,-6714000,-3702000
2008/06/26,0,1190000,-561000,629000
2008/06/27,0,814000,-8287000,-7473000
2008/06/30,0,1184000,-2690000,-1506000
2008/07/01,0,1161000,-1122713,38287
2008/07/02,0,4195000,-2378000,1817000
2008/07/03,0,1637000,-1842000,-205000
2008/07/04,0,479000,-1365926,-886926
2008/07/07,0,1052000,-4365000,-3313000
2008/07/08,0,1647000,-2050000,-403000
2008/07/09,0,2999000,-3047000,-48000
2008/07/10,0,1410000,-3704000,-2294000
2008/07/11,0,1423000,-1994000,-571000
2008/07/14,0,1107000,-1471000,-364000
2008/07/15,0,2044000,-911000,1133000
2008/07/16,0,479000,-997000,-518000
2008/07/17,0,1639000,-414000,1225000
2008/07/18,0,1769000,-1328000,441000
2008/07/21,0,1976000,-146000,1830000
2008/07/22,0,1686000,-74000,1612000
2008/07/23,0,4943000,-573000,4370000
2008/07/24,0,1749000,-3002000,-1253000
2008/07/25,0,2438000,-1290000,1148000
2008/07/28,0,0,0,0
2008/07/29,0,1547000,-1004000,543000
2008/07/30,0,1800000,-987000,813000
2008/07/31,0,1861000,-1655348,205652
2008/08/01,0,1561000,-2192000,-631000
2008/08/04,0,2602000,-1570000,1032000
2008/08/05,0,712000,-281000,431000
2008/08/06,0,3173000,-923000,2250000
2008/08/07,0,1764000,-677000,1087000
2008/08/08,0,6491000,-2466000,4025000
2008/08/11,0,3804000,-3595000,209000
2008/08/12,0,3272000,-2427000,845000
2008/08/13,0,989000,-619000,370000
2008/08/14,0,1538000,-1514000,24000
2008/08/15,0,916000,-1440000,-524000
2008/08/18,0,220000,-870000,-650000
2008/08/19,0,639000,-1066000,-427000
2008/08/20,0,385365,-928000,-542635
2008/08/21,0,977000,-949362,27638
2008/08/22,0,1469452,-2480000,-1010548
2008/08/25,0,707007,-738048,-31041
2008/08/26,0,356000,-1532549,-1176549
2008/08/27,0,1467137,-790000,677137
2008/08/28,0,1034001,-1576000,-541999
2008/08/29,0,913000,-1221149,-308149
2008/09/01,0,1312000,-584000,728000
2008/09/02,0,1168000,-3356600,-2188600
2008/09/03,0,1050000,-2510949,-1460949
2008/09/04,0,2954000,-2081000,873000
2008/09/05,0,1020000,-486566,533434
2008/09/08,0,621000,-2253000,-1632000
2008/09/09,0,1593000,-547000,1046000
2008/09/10,0,960000,-517199,442801
2008/09/11,0,1008400,-312686,695714
2008/09/12,0,803000,-347443,455557
2008/09/15,0,724000,-695000,29000
2008/09/16,0,1861000,-759000,1102000
2008/09/17,0,842000,-1483050,-641050
2008/09/18,0,1976000,-1353000,623000
2008/09/19,0,1038000,-462000,576000
2008/09/22,0,1471000,-1348000,123000
2008/09/23,0,1663003,-732998,930005
2008/09/24,0,1986000,-477000,1509000
2008/09/25,0,930000,-2367000,-1437000
2008/09/26,0,332000,-5013699,-4681699
2008/09/29,0,0,0,0
2008/09/30,0,1222000,-6308593,-5086593
2008/10/01,0,822001,-1372000,-549999
2008/10/02,0,687000,-679000,8000
2008/10/03,0,1810000,-1058000,752000
2008/10/06,0,742000,-1839934,-1097934
2008/10/07,0,834000,-266048,567952
2008/10/08,0,996000,-733300,262700
2008/10/09,0,2513000,-2543249,-30249
2008/10/10,0,0,0,0
2008/10/13,0,433000,-524250,-91250
2008/10/14,0,679000,-185000,494000
2008/10/15,0,723000,-1369000,-646000
2008/10/16,0,2000,-132000,-130000
2008/10/17,0,230000,-476800,-246800
2008/10/20,0,165000,-96341,68659
2008/10/21,0,1152000,-1049800,102200
2008/10/22,0,92000,-55577,36423
2008/10/23,0,0,-15835,-15835
2008/10/24,0,30000,-41000,-11000
2008/10/27,0,347000,-84865,262135
2008/10/28,0,1663000,-1210843,452157
2008/10/29,0,828000,-1371600,-543600
2008/10/30,0,798000,-736598,61402
2008/10/31,0,1176000,-823000,353000
2008/11/03,0,1043000,-1119000,-76000
2008/11/04,0,1257000,-1686000,-429000
2008/11/05,0,736000,-1104000,-368000
2008/11/06,0,1097000,-263800,833200
2008/11/07,0,2777000,-869392,1907608
2008/11/10,0,297000,-1356000,-1059000
2008/11/11,0,222000,-270923,-48923
2008/11/12,0,481000,-126239,354761
2008/11/13,0,372000,-363000,9000
2008/11/14,0,497000,-880614,-383614
2008/11/17,0,277000,-179266,97734
2008/11/18,0,522000,-261000,261000
2008/11/19,0,491000,-348000,143000
2008/11/20,0,575000,-459223,115777
2008/11/21,0,1449000,-141800,1307200
2008/11/24,0,1149000,-492000,657000
2008/11/25,0,821000,-829000,-8000
2008/11/26,0,570000,-1261999,-691999
2008/11/27,0,3459000,-1252000,2207000
2008/11/28,0,1099000,-424000,675000
2008/12/01,0,476000,-1046000,-570000
2008/12/02,0,447000,-499000,-52000
2008/12/03,0,172000,-784000,-612000
2008/12/04,0,997000,-227000,770000
2008/12/05,0,380000,-554000,-174000
2008/12/08,0,2322000,-137449,2184551
2008/12/09,0,2513000,-354000,2159000
2008/12/10,0,313000,-156000,157000
2008/12/11,0,6329008,-874100,5454908
2008/12/12,0,1085000,-4395000,-3310000
2008/12/15,0,1359000,-1250000,109000
2008/12/16,0,1469000,-1027000,442000
2008/12/17,0,964000,-1803000,-839000
2008/12/18,0,277000,-438000,-161000
2008/12/19,0,685000,-880000,-195000
2008/12/22,0,652000,-2180000,-1528000
2008/12/23,0,151000,-1219000,-1068000
2008/12/24,0,350000,-234000,116000
2008/12/25,0,132000,-89000,43000
2008/12/26,0,306000,-56000,250000
2008/12/29,0,164000,-158999,5001
2008/12/30,0,223000,-21000,202000
2008/12/31,0,786000,-498000,288000
2009/01/01,0,0,0,0
2009/01/02,0,0,0,0
2009/01/05,0,2152000,-864098,1287902
2009/01/06,0,2879000,-684000,2195000
2009/01/07,0,659000,-4066000,-3407000
2009/01/08,0,717000,-817500,-100500
2009/01/09,0,771000,-1879500,-1108500
2009/01/12,0,730000,-593000,137000
2009/01/13,0,2313000,-1777000,536000
2009/01/14,0,1487000,-1584000,-97000
2009/01/15,0,710000,-1083000,-373000
2009/01/16,0,978000,-555000,423000
2009/01/19,0,188000,-191700,-3700
2009/01/20,0,1315394,-402000,913394
2009/01/21,0,876000,-361000,515000
2009/01/22,0,0,0,0
2009/01/23,0,0,0,0
2009/01/26,0,0,0,0
2009/01/27,0,0,0,0
2009/01/28,0,0,0,0
2009/01/29,0,0,0,0
2009/01/30,0,0,0,0
2009/02/02,0,1194000,-209726,984274
2009/02/03,0,2543000,-1304000,1239000
2009/02/04,0,736000,-1586000,-850000
2009/02/05,0,3128000,-651000,2477000
2009/02/06,0,672000,-554000,118000
2009/02/09,0,1745000,-2171000,-426000
2009/02/10,0,776000,-1195000,-419000
2009/02/11,0,1141000,-746008,394992
2009/02/12,0,942593,-3230440,-2287847
2009/02/13,0,1945000,-1044000,901000
2009/02/16,0,380000,-2200000,-1820000
2009/02/17,0,1372000,-3602000,-2230000
2009/02/18,0,1084000,-1238000,-154000
2009/02/19,0,3306000,-1285000,2021000
2009/02/20,0,1309000,-1661000,-352000
2009/02/23,0,669000,-1041000,-372000
2009/02/24,0,3002000,-526000,2476000
2009/02/25,0,2413000,-617000,1796000
2009/02/26,0,1356000,-628000,728000
2009/02/27,0,701000,-325000,376000
2009/03/02,0,1632000,-793000,839000
2009/03/03,0,1171000,-1109000,62000
2009/03/04,0,1432000,-861000,571000
2009/03/05,0,2158000,-1666000,492000
2009/03/06,0,1866000,-716000,1150000
2009/03/09,0,843000,-1633000,-790000
2009/03/10,0,1855000,-130000,1725000
2009/03/11,0,2156000,-2617000,-461000
2009/03/12,0,547000,-1819000,-1272000
2009/03/13,0,6247000,-1262000,4985000
2009/03/16,0,2581000,-2225000,356000
2009/03/17,0,1013000,-573000,440000
2009/03/18,0,2563000,-1177000,1386000
2009/03/19,0,1694000,-2301000,-607000
2009/03/20,0,3149000,-1359000,1790000
2009/03/23,0,1677000,-463000,1214000
2009/03/24,0,1102000,-6211000,-5109000
2009/03/25,0,2503000,-1078911,1424089
2009/03/26,0,1611000,-2310000,-699000
2009/03/27,0,422000,-2609000,-2187000
2009/03/30,0,594000,-2702000,-2108000
2009/03/31,0,904000,-699000,205000
2009/04/01,0,1851000,-4831000,-2980000
2009/04/02,0,713000,-4235000,-3522000
2009/04/03,0,586000,-1470000,-884000
2009/04/06,0,2302000,-1537000,765000
2009/04/07,0,1662000,-761000,901000
2009/04/08,0,2454000,-3546000,-1092000
2009/04/09,0,1177000,-1075000,102000
2009/04/10,0,2507000,-4390000,-1883000
2009/04/13,0,1658000,-2240000,-582000
2009/04/14,0,615000,-1408204,-793204
2009/04/15,0,853000,-1636000,-783000
2009/04/16,0,1095000,-2031000,-936000
2009/04/17,0,1055000,-3299000,-2244000
2009/04/20,0,2035000,-1804000,231000
2009/04/21,0,3905000,-803000,3102000
2009/04/22,0,1004000,-2228000,-1224000
2009/04/23,0,866000,-2059000,-1193000
2009/04/24,0,502000,-2292000,-1790000
2009/04/27,0,1080000,-1650000,-570000
2009/04/28,0,2439000,-1119000,1320000
2009/04/29,0,1523000,-1043000,480000
2009/04/30,0,32000,-28000,4000
2009/05/01,0,0,0,0
2009/05/04,0,265000,-391000,-126000
2009/05/05,0,3617000,-1470000,2147000
2009/05/06,0,3408000,-949329,2458671
2009/05/07,0,1401000,-1641000,-240000
2009/05/08,0,3306000,-405026,2900974
2009/05/11,0,963000,-1497000,-534000
